food_name,ingre_code,meta,l_cat,m_cat,s_cat,train_name
오디,,A2201031,과일류,과일류,31,
오렌지,,A2201032,과일류,과일류,32,
용과,304770.0,A2201033,과일류,과일류,33,용과
자두,,A2201034,과일류,과일류,34,
자몽,,A2201035,과일류,과일류,35,
참외,,A2201036,과일류,과일류,36,
천도복숭아,,A2201037,과일류,과일류,37,
파인애플,,A2201038,과일류,과일류,38,
포도,,A2201039,과일류,과일류,39,
한라봉,,A2201040,과일류,과일류,40,
홍시,,A2201041,과일류,과일류,41,
황금향,,A2201042,과일류,과일류,42,
황도,,A2201043,과일류,과일류,43,
구아바,,A2201044,과일류,과일류,44,
그린올리브,,A2201045,과일류,과일류,45,
람부탄,303636.0,A2201046,과일류,과일류,46,
매실,,A2201047,과일류,과일류,47,
백향과,,A2201048,과일류,과일류,48,
앵두,,A2201049,과일류,과일류,49,
오미자,,A2201050,과일류,과일류,50,
유자,,A2201051,과일류,과일류,51,
크린베리,,A2201052,과일류,과일류,52,
파파야,,A2201053,과일류,과일류,53,
라임,211009.0,A2201055,과일류,과일류,55,라임
천혜향,,A2201065,과일류,과일류,65,
청포도,,A2201066,과일류,과일류,66,
체리,,A2201067,과일류,과일류,67,
캠벨포도,,A2201068,과일류,과일류,68,
크랜베리,,A2201069,과일류,과일류,69,
키위,,A2201070,과일류,과일류,70,
리치,305071.0,A2201056,과일류,과일류,56,리치
모과,284780.0,A2201057,과일류,과일류,57,모과
망고스틴,294542.0,A2201058,과일류,과일류,58,망고스틴
금귤,211004.0,A2201071,과일류,과일류,71,금귤
껌,,A2301001,당류,당류,1,
꿀,,A2301002,당류,당류,2,
꿀물,,A2301003,당류,당류,3,
누텔라,,A2301023,당류,당류,23,
다크초콜렛,,A2301004,당류,당류,4,
달고나,304951.0,A2301005,당류,당류,5,달고나
딸기잼,214007.0,A2301006,당류,당류,6,딸기잼
땅콩쨈,,A2301024,당류,당류,24,
마시멜로우,,A2301025,당류,당류,25,
막대사탕,,A2301007,당류,당류,7,
밀크초콜렛,,A2301008,당류,당류,8,
밤꿀,,A2301009,당류,당류,9,
사과잼,,A2301010,당류,당류,10,
사탕,,A2301011,당류,당류,11,
솜사탕,,A2301012,당류,당류,12,
수수부꾸미,,B2301032,당류,당류,32,
시럽,,A2301013,당류,당류,13,
엿,,A2301022,당류,당류,22,
올리고당,,A2301014,당류,당류,14,
자일리톨,,A2301015,당류,당류,15,
젤리,,A2301016,당류,당류,16,
쨈,,A2301017,당류,당류,17,
초콜렛,,A2301018,당류,당류,18,
캐러멜,,A2301019,당류,당류,19,
커피사탕,,A2301020,당류,당류,20,
포도쨈,,A2301021,당류,당류,21,
감자떡,,A2402002,"곡류, 서류 제품",떡류,2,
기정떡,,A2402003,"곡류, 서류 제품",떡류,3,
강냉이,307591.0,A2403001,"곡류, 서류 제품",곡류,1,강냉이
깨송편,,A2402004,"곡류, 서류 제품",떡류,4,
고구마,,A2401001,"곡류, 서류 제품",서류,1,
고구마말랭이,,A2401002,"곡류, 서류 제품",서류,2,
곤약젤리,,A2403002,"곡류, 서류 제품",곡류,2,
귀리,,A2403013,"곡류, 서류 제품",곡류,13,
꿀떡,,A2402005,"곡류, 서류 제품",떡류,5,
무지개떡,,A2402006,"곡류, 서류 제품",떡류,6,
바람떡,,A2402007,"곡류, 서류 제품",떡류,7,
도토리묵,293481.0,A2403003,"곡류, 서류 제품",곡류,3,도토리묵
돼지감자,,A2401003,"곡류, 서류 제품",서류,3,
들깨가루,,A2403004,"곡류, 서류 제품",곡류,4,
설기,231003.0,A2402008,"곡류, 서류 제품",떡류,8,설기
메밀,,A2403015,"곡류, 서류 제품",곡류,15,
보리떡,,A2402009,"곡류, 서류 제품",떡류,9,
뮤즐리,,A2403018,"곡류, 서류 제품",곡류,18,
미숫가루,,A2403005,"곡류, 서류 제품",곡류,5,
송편,,A2402010,"곡류, 서류 제품",떡류,10,
수리취떡,,A2402011,"곡류, 서류 제품",떡류,11,
시루떡,,A2402012,"곡류, 서류 제품",떡류,12,
뻥튀기,296857.0,A2403006,"곡류, 서류 제품",곡류,6,쌀뻥튀기
쑥개떡,,A2402013,"곡류, 서류 제품",떡류,13,
쑥떡,,A2402014,"곡류, 서류 제품",떡류,14,
쑥버무리,,A2402015,"곡류, 서류 제품",떡류,15,
시리얼,,A2403007,"곡류, 서류 제품",곡류,7,
쌀,,A2403016,"곡류, 서류 제품",곡류,16,
쌀뻥튀기,296857.0,A2403008,"곡류, 서류 제품",곡류,8,
쑥인절미,,A2402016,"곡류, 서류 제품",떡류,16,
쑥절편,,A2402017,"곡류, 서류 제품",떡류,17,
약밥,231012.0,A2402018,"곡류, 서류 제품",떡류,18,약밥
오메기떡,,A2402019,"곡류, 서류 제품",떡류,19,
인절미,231013.0,A2402020,"곡류, 서류 제품",떡류,20,인절미
절편,,A2402021,"곡류, 서류 제품",떡류,21,
증편,,A2402022,"곡류, 서류 제품",떡류,22,
오트밀,,A2403009,"곡류, 서류 제품",곡류,9,
옥수수,221002.0,A2403010,"곡류, 서류 제품",곡류,10,옥수수
찰떡,305368.0,A2402023,"곡류, 서류 제품",떡류,23,찰떡
찹쌀떡,231019.0,A2402024,"곡류, 서류 제품",떡류,24,
콩설기,,A2402025,"곡류, 서류 제품",떡류,25,
콩시루떡,,A2402026,"곡류, 서류 제품",떡류,26,
찰옥수수,221004.0,A2403011,"곡류, 서류 제품",곡류,11,
콩찰떡,,A2402027,"곡류, 서류 제품",떡류,27,
경단,,A2402028,"곡류, 서류 제품",떡류,28,
떡볶이떡,,A2402029,"곡류, 서류 제품",떡류,29,
콩백설기,,A2402030,"곡류, 서류 제품",떡류,30,
팝콘,,A2403012,"곡류, 서류 제품",곡류,12,
두부,,A2501001,"두류, 견과 및 종실류",두류,1,
들깨,,A2502018,"두류, 견과 및 종실류",견과종실류,18,
땅콩,224004.0,A2502001,"두류, 견과 및 종실류",견과종실류,1,땅콩
마카다미아,224008.0,A2502002,"두류, 견과 및 종실류",견과종실류,2,마카다미아
밤,,A2502003,"두류, 견과 및 종실류",견과종실류,3,
볶은완두콩,,A2501013,"두류, 견과 및 종실류",두류,13,
볶은원두,,A2501014,"두류, 견과 및 종실류",두류,14,
브라질너트,,A2502004,"두류, 견과 및 종실류",견과종실류,4,
삶은밤,,A2502005,"두류, 견과 및 종실류",견과종실류,5,
순두부,,A2501002,"두류, 견과 및 종실류",두류,2,
아마씨,,A2502006,"두류, 견과 및 종실류",견과종실류,6,
아몬드,,A2502007,"두류, 견과 및 종실류",견과종실류,7,
연두부,,A2501003,"두류, 견과 및 종실류",두류,3,
은행,,A2502008,"두류, 견과 및 종실류",견과종실류,8,
잣,,A2502009,"두류, 견과 및 종실류",견과종실류,9,
참깨,,A2502019,"두류, 견과 및 종실류",견과종실류,19,
청포묵,,A2501007,"두류, 견과 및 종실류",두류,7,
카카오닙스,,A2502010,"두류, 견과 및 종실류",견과종실류,10,
캐슈넛,,A2502011,"두류, 견과 및 종실류",견과종실류,11,
콩물,,A2501004,"두류, 견과 및 종실류",두류,4,
팥,,A2501012,"두류, 견과 및 종실류",두류,12,
피스타치오,,A2502012,"두류, 견과 및 종실류",견과종실류,12,
피칸,,A2502013,"두류, 견과 및 종실류",견과종실류,13,
해바라기씨,,A2502014,"두류, 견과 및 종실류",견과종실류,14,
햄프씨드,,A2502015,"두류, 견과 및 종실류",견과종실류,15,
호두,,A2502016,"두류, 견과 및 종실류",견과종실류,16,
호박씨,,A2502017,"두류, 견과 및 종실류",견과종실류,17,
가죽나물,,A2601001,"채소, 해조류",채소류,1,
가지,,A2601061,"채소, 해조류",채소류,61,
강황,,A2601062,"채소, 해조류",채소류,62,
겨자잎,,A2601002,"채소, 해조류",채소류,2,
고구마줄기,302101.0,A2601003,"채소, 해조류",채소류,3,고구마줄기
고들빼기,,A2601063,"채소, 해조류",채소류,63,
고수,,A2601064,"채소, 해조류",채소류,64,
고추,,A2601004,"채소, 해조류",채소류,4,
김,,A2602001,"채소, 해조류",해조류,1,
김가루,,A2602002,"채소, 해조류",해조류,2,
깻잎,225003.0,A2601005,"채소, 해조류",채소류,5,깻잎
노랑파프리카,,A2601006,"채소, 해조류",채소류,6,
녹색피망,,A2601065,"채소, 해조류",채소류,65,
느타리버섯,,A2601079,"채소, 해조류",채소류,79,
다시마,,A2602004,"채소, 해조류",해조류,4,
다진마늘,,A2601007,"채소, 해조류",채소류,7,
단호박,,A2601008,"채소, 해조류",채소류,8,
당근,,A2601009,"채소, 해조류",채소류,9,
대파,,A2601010,"채소, 해조류",채소류,10,
더덕,,A2601066,"채소, 해조류",채소류,66,
도라지,,A2601067,"채소, 해조류",채소류,67,
돌나물,,A2601011,"채소, 해조류",채소류,11,
두릅,307764.0,A2601012,"채소, 해조류",채소류,12,두릅
락교,,A2601013,"채소, 해조류",채소류,13,
로메인상추,,A2601069,"채소, 해조류",채소류,69,
로즈마리,301085.0,A2601083,"채소, 해조류",채소류,83,로즈마리
마,,A2601014,"채소, 해조류",채소류,14,
마늘,,A2601015,"채소, 해조류",채소류,15,
모듬쌈,,A2601016,"채소, 해조류",채소류,16,
목이버섯,303197.0,A2601085,"채소, 해조류",채소류,85,목이버섯
무말랭이,,A2601017,"채소, 해조류",채소류,17,
무순,,A2601086,"채소, 해조류",채소류,86,
무우,,A2601070,"채소, 해조류",채소류,70,
묵나물,,A2601018,"채소, 해조류",채소류,18,
물미역,,A2602006,"채소, 해조류",해조류,6,
미나리,,A2601019,"채소, 해조류",채소류,19,
미역,,A2602007,"채소, 해조류",해조류,7,
바질,,A2601087,"채소, 해조류",채소류,87,
방아잎,,A2601020,"채소, 해조류",채소류,20,
방울토마토,,A2601021,"채소, 해조류",채소류,21,
방풍나물,,A2601022,"채소, 해조류",채소류,22,
배추,,A2601023,"채소, 해조류",채소류,23,
배추쌈,,A2601024,"채소, 해조류",채소류,24,
버섯,,A2601025,"채소, 해조류",채소류,25,
봄동,,A2601026,"채소, 해조류",채소류,26,
부추,307698.0,A2601027,"채소, 해조류",채소류,27,부추
브로콜리,,A2601028,"채소, 해조류",채소류,28,
산나물,,A2601029,"채소, 해조류",채소류,29,
상추,,A2601030,"채소, 해조류",채소류,30,
생강,,A2601089,"채소, 해조류",채소류,89,생강
세발나물,,A2601031,"채소, 해조류",채소류,31,
셀러리,,A2601032,"채소, 해조류",채소류,32,
시금치,,A2601033,"채소, 해조류",채소류,33,
쌈다시마,,A2602005,"채소, 해조류",해조류,5,
쑥갓,,A2601034,"채소, 해조류",채소류,34,
아삭이고추,,A2601035,"채소, 해조류",채소류,35,
아스파라거스,307696.0,A2601095,"채소, 해조류",채소류,95,아스파라거스
알배추,,A2601036,"채소, 해조류",채소류,36,
애플민트,,A2601098,"채소, 해조류",채소류,98,
애호박,,A2601072,"채소, 해조류",채소류,72,
양배추,,A2601037,"채소, 해조류",채소류,37,
양배추쌈,,A2601038,"채소, 해조류",채소류,38,
양상추,,A2601039,"채소, 해조류",채소류,39,
양송이버섯,,A2601099,"채소, 해조류",채소류,99,
양파,,A2601040,"채소, 해조류",채소류,40,
언근,,A2603002,"채소, 해조류",채소류2,2,
열무,,A2603003,"채소, 해조류",채소류2,3,
오이,,A2601041,"채소, 해조류",채소류,41,
오이고추,,A2601042,"채소, 해조류",채소류,42,
우산나물,,A2601043,"채소, 해조류",채소류,43,
우엉,,A2603005,"채소, 해조류",채소류2,5,
인삼,,A2601073,"채소, 해조류",채소류,73,
적상추,225009.0,A2601044,"채소, 해조류",채소류,44,적상추
적양배추,,A2601074,"채소, 해조류",채소류,74,
적치커리,,A2601045,"채소, 해조류",채소류,45,
조미김,,A2602003,"채소, 해조류",해조류,3,
쥬키니호박,305679.0,A2603008,"채소, 해조류",채소류2,8,쥬키니호박
쪽파,,A2601046,"채소, 해조류",채소류,46,
참나물,,A2601047,"채소, 해조류",채소류,47,
청상추,225009.0,A2601048,"채소, 해조류",채소류,48,
청양고추,,A2601049,"채소, 해조류",채소류,49,
취나물,133034.0,A2601050,"채소, 해조류",채소류,50,취나물
치커리,,A2601051,"채소, 해조류",채소류,51,
케일,,A2601052,"채소, 해조류",채소류,52,
콜라비,,A2601053,"채소, 해조류",채소류,53,
콩나물,,A2601075,"채소, 해조류",채소류,75,
토마토,,A2601054,"채소, 해조류",채소류,54,
톳,306708.0,A2602010,"채소, 해조류",해조류,10,톳
파슬리,,A2603011,"채소, 해조류",채소류2,11,
파프리카,,A2601055,"채소, 해조류",채소류,55,
"파프리카,노랑",,A2601056,"채소, 해조류",채소류,56,
"파프리카,빨강",,A2601057,"채소, 해조류",채소류,57,
팽이버섯,,A2603013,"채소, 해조류",채소류2,13,
표고버섯,,A2601076,"채소, 해조류",채소류,76,
풋고추,,A2601058,"채소, 해조류",채소류,58,
피망,,A2601077,"채소, 해조류",채소류,77,
할라피뇨,,A2603015,"채소, 해조류",채소류2,15,
호박잎,,A2601059,"채소, 해조류",채소류,59,
홑잎나물,,A2601060,"채소, 해조류",채소류,60,
가리비,,A2703032,수조어육류,어류,32,
개불,,A2703001,수조어육류,어류,1,
건새우,,A2703033,수조어육류,어류,33,
게맛살,,A2703002,수조어육류,어류,2,
고등어,,A2703034,수조어육류,어류,34,
고등어회,,A2703035,수조어육류,어류,35,
과메기,305899.0,A2703003,수조어육류,어류,3,과메기
관자,,A2703042,수조어육류,어류,42,
광어회,,A2703004,수조어육류,어류,4,
굴,227005.0,A2703012,수조어육류,어류,12,굴
꼬막,,A2703005,수조어육류,어류,5,
낙지탕탕이,,B2703006,수조어육류,어류,6,
달걀,,A2702003,수조어육류,조류,3,
닭가슴살,,A2702002,수조어육류,조류,2,
닭고기,,A2702006,수조어육류,조류,6,
닭날개,,A2702007,수조어육류,조류,7,
도다리회,,A2703008,수조어육류,어류,8,
돼지간,,A2701001,수조어육류,육류,1,
랍스타,,A2703036,수조어육류,어류,36,
마른멸치,,A2703041,수조어육류,어류,41,마른멸치
마른오징어,,A2703007,수조어육류,어류,7,
멍게,151011.0,A2703009,수조어육류,어류,9,멍게
명태,,A2703037,수조어육류,어류,37,
모듬회,,A2703010,수조어육류,어류,10,
문어,,A2703011,수조어육류,어류,11,
문어숙회,265341.0,B2703012,수조어육류,어류,12,문어숙회
방어회,,A2703013,수조어육류,어류,13,
번데기,,A2701002,수조어육류,육류,2,
베이컨,,A2704001,수조어육류,기타가공류,1,
보리굴비,,A2703014,수조어육류,어류,14,
북어,,A2703038,수조어육류,어류,38,
비엔나소시지,,A2704002,수조어육류,기타가공류,2,
산낙지,,A2703015,수조어육류,어류,15,
삶은달걀,,A2702001,수조어육류,조류,1,
삼겹살,,A2701003,수조어육류,육류,3,
새우,,A2703039,수조어육류,어류,39,
생선회,,A2703016,수조어육류,어류,16,
석화,,A2703059,수조어육류,어류,59,
소고기육포,,A2701004,수조어육류,육류,4,
소시지,308180.0,A2704003,수조어육류,기타가공류,3,
스팸,307986.0,A2704004,수조어육류,기타가공류,4,
어묵,307852.0,A2704005,수조어육류,기타가공류,5,
어육소시지,,A2704009,수조어육류,기타가공류,9,
연어회,255184.0,A2703017,수조어육류,어류,17,
오징어,307554.0,A2703018,수조어육류,어류,18,
오징어회,151026.0,A2703019,수조어육류,어류,19,
우럭회,151027.0,A2703020,수조어육류,어류,20,
육사시미,305444.0,B2701006,수조어육류,육류,6,
육포,242010.0,A2704006,수조어육류,기타가공류,6,
육회,152003.0,B2701005,수조어육류,육류,5,
자갈치,306280.0,A2703021,수조어육류,어류,21,
전복,307559.0,A2703022,수조어육류,어류,22,
전복회,306787.0,A2703023,수조어육류,어류,23,
전어회,284714.0,A2703024,수조어육류,어류,24,
중멸치,253240.0,A2703025,수조어육류,어류,25,
쥐포,243036.0,A2703026,수조어육류,어류,26,쥐포
진미채,306445.0,A2703027,수조어육류,어류,27,
참치회,307818.0,A2703028,수조어육류,어류,28,
킹크랩,305291.0,A2703040,수조어육류,어류,40,킹크랩
해삼,151031.0,A2703029,수조어육류,어류,29,
햄,82016.0,A2704007,수조어육류,기타가공류,7,
허파,226012.0,A2701006,수조어육류,육류,6,
홍어회,,A2703030,수조어육류,어류,30,
후랑크소시지,303910.0,A2704008,수조어육류,기타가공류,8,
훈제연어,307737.0,A2703031,수조어육류,어류,31,
훈제오리,306240.0,A2702004,수조어육류,조류,4,
훈제치킨,301949.0,A2702005,수조어육류,조류,5,
기름장,304871.0,B2801001,유지류,유지류,1,
들기름,249819.0,A2801002,유지류,유지류,2,
땅콩버터,244001.0,A2801003,유지류,유지류,3,
마요네즈,181014.0,A2801004,유지류,유지류,4,
버터,244004.0,A2801005,유지류,유지류,5,
코코넛오일,305572.0,A2801006,유지류,유지류,6,
과일통조림,298757.0,B2901001,기타,통조림,1,
참치통조림,243037.0,B2901002,기타,통조림,2,
콘도그,282484.0,B1204019,튀김류,기타튀김류,19,
멘보샤,305660.0,B1204020,튀김류,기타튀김류,20,
메밀전병,265430.0,B0311028,면 및 만두류,만두,28,
매생이국,258482.0,B0501005,국 및 탕류,맑은국류,5,매생이국
